durations,datelimits
434.0,2015-01-24/2016-04-02
72.0,2017-03-22/2017-06-02
54.0,2017-07-16/2017-09-08
79.0,2017-11-20/2018-02-07
116.0,2018-02-07/2018-06-03
275.0,2018-09-16/2019-06-18
