durations;datelimits
328;2018-07-27/2019-06-20
8;2017-11-20/2017-11-28
11;2017-01-13/2017-01-24
13;2016-12-21/2017-01-03
16;2016-11-29/2016-12-15
9;2016-08-30/2016-09-08
13;2016-07-21/2016-08-03
17;2016-04-22/2016-05-09
25;2016-03-17/2016-04-11
