zcbenz,2,180,5,15,10,2,20,16,7,2,8,10,53,112,10,11,189,218,8,3,4,3,43,64,41,4,15,1067,0.03655107778819119
kevinsawicki,2,20,56,119,2,6,40,16,54,20,6,11,25,15,25,48,3,5,13,7,2,18,7,41,24,47,8,20,5,3,19,12,13,3,84,810,0.056790123456790124
nathansobo,54,126,76,38,7,179,29,511,0.01761252446183953
smashwilson,9,10,21,0.19047619047619047
bradgearon,1,1.0
nielsAD,1,1.0
PeterDaveHello,1,1.0
benogle,14,120,5,141,0.03546099290780142
ForNeVeR,1,1.0
benjamn,4,1623,2,1630,0.00245398773006135
maxbrunsfeld,282,17,471,133,13,8,70,5,362,1365,0.009523809523809525
glasser,1,1.0
mostafaeweda,4,3,10,0.5
Termina1,1,1.0
bolinfest,2,1.0
ssorallen,66,30,98,0.04081632653061224
50Wliu,98,12,3,71,727,97,1011,0.008902077151335312
mojodna,1,1.0
mnquintana,5,6,0.3333333333333333
thomasjo,1,1.0
ficristo,135,136,0.014705882352941176
anaisbetts,7,9,0.3333333333333333
dbkaplun,1,1.0
TomFreudenberg,2,1.0
magic890,1,1.0
abe33,5,6,0.3333333333333333
lwblackledge,1,1.0
anderoonies,1,1.0
as-cii,6,2,71,174,2,26,2,3,287,0.0313588850174216
damieng,2,3,0.6666666666666666
tong,1,1.0
lierdakil,1,1.0
abnerlee,1,1.0
rafeca,1,1.0
