"[23.0, '2016-03-15/2016-04-07']","['sot', 23, '2016-03-15/2016-04-07']"
"[78.0, '2016-04-20/2016-07-07']","['sot', 41, '2016-04-20/2016-05-31']","['h', 37, '2016-06-13/2016-07-07']"
"[106.0, '2016-07-08/2016-10-22']","['sot', 29, '2016-07-08/2016-08-06']","['h', 30, '2016-08-19/2016-09-05']","['sot', 47, '2016-09-05/2016-10-22']"
"[120.0, '2016-11-08/2017-03-08']","['sot', 27, '2016-11-08/2016-12-05']","['h', 50, '2016-12-29/2017-01-24']","['sot', 43, '2017-01-24/2017-03-08']"
"[53.0, '2017-03-23/2017-05-15']","['sot', 53, '2017-03-23/2017-05-15']"
"[60.0, '2017-12-14/2018-02-12']","['sot', 60, '2017-12-14/2018-02-12']"
"[204.0, '2018-04-02/2018-10-23']","['h', 67, '2018-04-02/2018-06-08']","['sot', 137, '2018-06-08/2018-10-23']"
