"[79.0, '2013-12-06/2014-02-23']","['sot', 79, '2013-12-06/2014-02-23']"
"[84.0, '2014-07-15/2014-10-07']","['sot', 84, '2014-07-15/2014-10-07']"
"[52.0, '2014-03-18/2014-05-09']","['sot', 52, '2014-03-18/2014-05-09']"
"[47.0, '2014-11-12/2014-12-29']","['sot', 47, '2014-11-12/2014-12-29']"
"[963, '2016-05-13/2019-01-01']","['sot', 331, '2016-05-13/2017-04-09']","['d', 632, '2017-05-26/2019-01-01']"
