dev;breaks;A_to_S;S_to_A;A_to_H;H_to_A;S_to_H;H_to_S;H_to_D;D_to_A;D_to_S
drewrygh;45.2212389380531;3.230088495575221;3.230088495575221;9.690265486725664;6.460176991150442;0.0;0.0;3.230088495575221;1.6150442477876106;1.6150442477876106
manucorporat;36.82145716573259;4.091273018414732;3.5068054443554844;0.5844675740592474;0.5844675740592474;0.5844675740592474;0.2922337870296237;0.0;0.0;0.0
tlancina;57.9191616766467;2.18562874251497;1.092814371257485;3.2784431137724552;2.18562874251497;4.37125748502994;3.2784431137724552;2.18562874251497;1.092814371257485;1.092814371257485
camwiegert;36.33484162895928;4.1289592760181;2.47737556561086;1.65158371040724;0.82579185520362;3.30316742081448;1.65158371040724;0.0;0.0;0.0
danbucholtz;26.311349693251532;3.3588957055214723;2.799079754601227;0.0;0.0;0.5598159509202454;0.5598159509202454;0.0;0.0;0.0
brandyscarney;63.37362637362638;5.615384615384616;5.615384615384616;0.8021978021978022;0.8021978021978022;0.0;0.0;0.0;0.0;0.0
kensodemann;20.772357723577233;4.154471544715447;4.154471544715447;0.0;0.0;0.0;0.0;0.0;0.0;0.0
mlynch;15.395846852693056;1.8948734587929916;1.8948734587929916;0.23685918234912395;0.23685918234912395;0.0;0.0;0.0;0.0;0.0
jgw96;22.759815242494227;2.950346420323326;2.5288683602771367;0.0;0.0;0.42147806004618943;0.42147806004618943;0.0;0.0;0.0
adamdbradley;42.77930089102125;4.252912954078136;4.252912954078136;1.0006854009595614;1.0006854009595614;0.0;0.0;0.0;0.0;0.0
mhartington;34.7890625;3.70703125;3.70703125;0.28515625;0.28515625;0.0;0.0;0.0;0.0;0.0
jthoms1;12.23463687150838;1.0195530726256983;1.0195530726256983;0.3398510242085661;0.3398510242085661;0.0;0.0;0.0;0.0;0.0
perrygovier;15.431406384814494;2.5194132873166524;2.5194132873166524;0.9447799827437445;0.6298533218291631;0.0;0.0;0.31492666091458155;0.31492666091458155;0.0
