manucorporat,37,3,23,5,57,11,3,51,33,18,21,23,2,3,6,12,16,4,21,79,4,446,0.07847533632286996
shazron,23,12,20,67,3,3,70,3,117,321,0.037383177570093455
danbucholtz,1,1.0
adamdbradley,1,1.0
jgw96,1,1.0
lucatorella,2,3,0.6666666666666666
stevengill,173,52,226,0.01327433628318584
cjpearson,50,51,0.0392156862745098
kelvinhokk,2,1.0
pablomaurer,1,1.0
mlynch,281,282,0.0070921985815602835
anandvnath,1,1.0
fkoester,1,1.0
macdonst,1,1.0
bhariharan,1,1.0
filmaj,28,29,0.06896551724137931
krishnagopinath,1,1.0
alsorokin,54,3,7,3,68,0.07352941176470588
janpio,17,18,0.1111111111111111
audreyso,10,49,60,0.05
Mr-Anonymous,1,1.0
aggarwalankush,1,1.0
troyanskiy,1,1.0
kesozjura,1,1.0
