durations,datelimits
113,2018-04-26/2018-08-17
94,2013-03-25/2013-06-27
34.0,2017-03-13/2017-04-16
69,2010-09-02/2010-11-10
104,2009-03-19/2009-07-01
266,2009-08-26/2010-05-19
