durations,datelimits
249,2018-10-14/2019-06-20
98,2017-05-20/2017-08-26
219.0,2017-08-26/2018-04-02
8,2012-06-14/2012-06-22
7,2011-09-28/2011-10-05
9,2011-02-26/2011-03-07
10,2011-03-16/2011-03-26
