id,date,creator_login
402545261,2018-07-04 19:12:41,rafaelfranca
392971934,2018-05-29 22:45:53,rafaelfranca
383137307,2018-04-20 15:42:36,rafaelfranca
406074982,2018-07-18 21:08:27,rafaelfranca
305286287,2017-05-31 19:06:15,rafaelfranca
258572931,2016-11-04 23:36:38,rafaelfranca
240927464,2016-08-19 04:51:40,rafaelfranca
151681259,2015-10-28 00:15:08,rafaelfranca
151682107,2015-10-28 00:21:02,rafaelfranca
151731736,2015-10-28 05:46:46,rafaelfranca
258573298,2016-11-04 23:39:58,rafaelfranca
60500567,2014-10-25 23:06:51,rafaelfranca
151681431,2015-10-28 00:16:23,rafaelfranca
31414820,2013-12-31 23:19:15,rafaelfranca
31414826,2013-12-31 23:19:32,rafaelfranca
31434586,2014-01-02 01:27:55,rafaelfranca
14501326,2013-03-06 14:22:05,rafaelfranca
14503721,2013-03-06 15:05:36,rafaelfranca
13506050,2013-02-13 17:28:18,rafaelfranca
14272007,2013-03-01 03:49:19,rafaelfranca
14272062,2013-03-01 03:51:37,rafaelfranca
