durations,datelimits
307.0,2012-09-28/2013-08-01
289.0,2013-08-01/2014-05-17
217.0,2014-06-01/2015-01-04
124.0,2015-03-13/2015-07-15
109.0,2015-10-28/2016-02-14
130.0,2016-06-07/2016-10-15
279.0,2016-10-15/2017-07-21
