durations,datelimits
14.0,2011-04-06/2011-04-20
7.0,2011-08-20/2011-08-27
4.0,2011-11-22/2011-11-26
7.0,2012-01-04/2012-01-11
11.0,2012-06-03/2012-06-14
13.0,2012-07-21/2012-08-03
37.0,2013-01-09/2013-02-15
18.0,2013-04-13/2013-05-01
42.0,2013-11-07/2013-12-19
40.0,2013-12-31/2014-02-09
37.0,2014-09-28/2014-11-04
195.0,2018-04-02/2018-10-14
