durations,datelimits
94.0,2014-11-04/2015-02-06
75.0,2015-04-06/2015-06-20
49.0,2015-11-16/2016-01-04
28.0,2016-03-09/2016-04-06
15.0,2016-07-26/2016-08-10
43.0,2016-08-10/2016-09-22
50.0,2016-12-04/2017-01-23
125.0,2017-12-11/2018-04-15
103.0,2017-06-20/2017-10-01
31.0,2018-05-12/2018-06-12
47.0,2018-07-11/2018-08-27
29.0,2018-06-12/2018-07-11
29.0,2019-04-09/2019-05-08
