durations,datelimits
133,2019-02-07/2019-06-20
85,2015-07-14/2015-10-07
69.0,2015-11-06/2016-01-14
57,2010-11-02/2010-12-29
186.0,2012-08-31/2013-03-05
57,2010-09-06/2010-11-02
46,2010-07-15/2010-08-30
32,2010-06-12/2010-07-14
24,2010-02-14/2010-03-10
29,2009-10-19/2009-11-17
38,2009-11-17/2009-12-25
20,2009-06-01/2009-06-21
15,2009-04-05/2009-04-20
14,2008-08-14/2008-08-28
11,2008-08-03/2008-08-14
11,2008-07-17/2008-07-28
