durations,datelimits
25.0,2013-08-04/2013-08-29
14.0,2013-10-07/2013-10-21
11.0,2013-10-25/2013-11-05
9.0,2013-12-06/2013-12-15
7.0,2014-03-10/2014-03-17
11.0,2014-03-27/2014-04-07
34.0,2014-06-15/2014-07-19
66.0,2014-07-19/2014-09-23
273.0,2016-09-07/2017-06-07
36.0,2015-12-16/2016-01-21
61.0,2015-07-26/2015-09-25
198.0,2014-10-16/2015-05-02
