id,date,creator_login
391945111,2018-05-25 05:27:00,simurai
349851537,2017-12-07 03:24:42,simurai
348683733,2017-12-02 10:43:41,simurai
415309989,2018-08-23 06:47:02,simurai
415313640,2018-08-23 07:04:18,simurai
273465390,2017-01-18 12:41:18,simurai
273463716,2017-01-18 12:32:48,simurai
273635294,2017-01-18 23:28:21,simurai
273465789,2017-01-18 12:43:23,simurai
271046588,2017-01-07 00:32:14,simurai
270845033,2017-01-06 07:04:16,simurai
272074434,2017-01-12 04:39:41,simurai
305962593,2017-06-03 09:07:19,simurai
262218579,2016-11-22 11:35:24,simurai
262231011,2016-11-22 12:42:14,simurai
262428612,2016-11-23 03:38:41,simurai
250647633,2016-09-30 03:02:17,simurai
415375273,2018-08-23 10:58:27,simurai
415748860,2018-08-24 12:49:24,simurai
238899949,2016-08-10 15:16:50,simurai
239202821,2016-08-11 15:48:44,simurai
246597509,2016-09-13 07:24:36,simurai
224767323,2016-06-09 00:04:23,simurai
218955580,2016-05-13 05:30:43,simurai
219197628,2016-05-14 03:15:55,simurai
219199656,2016-05-14 04:19:33,simurai
219895330,2016-05-18 00:42:17,simurai
225797048,2016-06-14 07:06:54,simurai
187517370,2016-02-23 04:12:22,simurai
232258902,2016-07-13 05:19:30,simurai
182273237,2016-02-10 09:24:49,simurai
179568092,2016-02-04 01:43:13,simurai
179581505,2016-02-04 02:28:25,simurai
179586989,2016-02-04 02:40:40,simurai
179606721,2016-02-04 03:50:34,simurai
169350442,2016-01-06 15:14:36,simurai
169522422,2016-01-07 02:02:25,simurai
169525453,2016-01-07 02:23:34,simurai
225799810,2016-06-14 07:22:49,simurai
159458557,2015-11-25 01:36:32,simurai
393018363,2018-05-30 03:24:40,simurai
148921128,2015-10-17 14:46:45,simurai
146386875,2015-10-08 01:11:11,simurai
148633635,2015-10-16 07:05:48,simurai
147579590,2015-10-13 02:43:53,simurai
225800076,2016-06-14 07:24:05,simurai
144368124,2015-09-30 11:33:36,simurai
144627763,2015-10-01 05:52:01,simurai
142828615,2015-09-24 06:47:28,simurai
141298355,2015-09-18 00:58:32,simurai
142857852,2015-09-24 08:36:53,simurai
138437167,2015-09-08 05:22:06,simurai
162355498,2015-12-06 22:38:45,simurai
123136995,2015-07-21 03:09:00,simurai
124282245,2015-07-24 00:50:23,simurai
121885272,2015-07-16 08:56:27,simurai
114311120,2015-06-23 00:21:42,simurai
109197182,2015-06-05 08:02:45,simurai
109200380,2015-06-05 08:17:46,simurai
121890813,2015-07-16 09:10:10,simurai
122186242,2015-07-17 06:03:41,simurai
122240577,2015-07-17 10:38:00,simurai
104989595,2015-05-24 08:04:47,simurai
105398084,2015-05-26 05:29:19,simurai
104989960,2015-05-24 08:14:59,simurai
104850878,2015-05-23 06:11:09,simurai
104861926,2015-05-23 07:52:36,simurai
104164111,2015-05-21 07:23:01,simurai
104481720,2015-05-22 02:53:14,simurai
104481917,2015-05-22 02:55:22,simurai
104174877,2015-05-21 08:19:19,simurai
93666544,2015-04-16 07:35:09,simurai
93673218,2015-04-16 08:11:36,simurai
104497369,2015-05-22 03:56:22,simurai
94247983,2015-04-19 07:23:37,simurai
108185295,2015-06-03 04:10:58,simurai
108544474,2015-06-03 17:48:14,simurai
108913032,2015-06-04 14:23:12,simurai
109111755,2015-06-05 01:09:13,simurai
109195883,2015-06-05 07:56:45,simurai
113412468,2015-06-19 07:36:47,simurai
89183770,2015-04-03 06:16:01,simurai
99318329,2015-05-06 04:38:07,simurai
99319649,2015-05-06 04:43:22,simurai
104498089,2015-05-22 03:58:38,simurai
86924764,2015-03-27 12:18:30,simurai
89137380,2015-04-03 02:57:45,simurai
76345306,2015-02-27 06:18:03,simurai
99322186,2015-05-06 04:52:22,simurai
179617564,2016-02-04 04:15:39,simurai
179686355,2016-02-04 07:23:50,simurai
74202625,2015-02-13 04:10:38,simurai
72305858,2015-01-31 05:41:48,simurai
71304075,2015-01-24 07:37:52,simurai
71304026,2015-01-24 07:35:32,simurai
71308283,2015-01-24 09:54:56,simurai
71656144,2015-01-27 14:30:30,simurai
72017160,2015-01-29 12:35:25,simurai
72020067,2015-01-29 13:01:56,simurai
74980675,2015-02-19 00:50:40,simurai
75053129,2015-02-19 13:41:02,simurai
75691795,2015-02-24 03:22:36,simurai
75695198,2015-02-24 03:52:21,simurai
75918989,2015-02-25 07:49:28,simurai
76498779,2015-02-28 00:37:52,simurai
82599951,2015-03-17 21:03:44,simurai
82662966,2015-03-18 01:09:56,simurai
70441787,2015-01-19 03:15:11,simurai
70352793,2015-01-17 03:30:57,simurai
70357975,2015-01-17 07:21:22,simurai
68434393,2014-12-31 10:30:58,simurai
68513434,2015-01-02 08:24:23,simurai
62887640,2014-11-13 13:09:03,simurai
63640216,2014-11-19 13:37:16,simurai
64310911,2014-11-25 05:05:30,simurai
65519872,2014-12-04 00:47:53,simurai
66902225,2014-12-14 04:13:53,simurai
62135987,2014-11-07 12:31:18,simurai
