durations;datelimits
33;2019-04-18/2019-05-21
19;2019-03-30/2019-04-18
16;2019-01-26/2019-02-11
15;2018-12-21/2019-01-05
12;2018-11-04/2018-11-16
14;2018-09-14/2018-09-28
12;2018-04-28/2018-05-10
13;2018-06-27/2018-07-10
34;2018-05-19/2018-06-22
43;2018-03-10/2018-04-22
49;2018-01-20/2018-03-10
