benogle,23,3,2,17,23,3,10,2,97,0.2268041237113402
joshaber,11,2,2,3,2,3,6,4,7,3,3,72,0.5138888888888888
BinaryMuse,92,24,51,2,5,14,35,3,16,28,3,6,2,3,2,3,17,2,2,2,3,11,2,2,3,2,2,9,3,9,4,4,2,2,2,4,2,3,4,7,2,3,4,3,2,16,2,3,7,3,14,3,2,2,2,4,13,5,3,10,4,20,7,3,6,5,3,10,2,36,6,5,2,412,1109,0.15058611361587015
kuychaco,79,2,9,2,13,4,7,2,3,2,6,2,2,2,2,7,7,9,10,2,3,7,3,2,2,4,7,5,2,12,3,4,4,2,2,2,5,3,2,2,2,2,2,4,9,2,15,4,8,3,2,2,5,5,3,3,3,5,10,11,2,3,2,3,5,8,3,21,2,2,4,26,2,3,2,5,2,3,2,4,6,6,2,6,2,5,22,3,4,19,8,3,4,4,2,3,9,5,2,2,3,2,148,2,3,3,3,8,12,2,3,3,3,3,3,9,3,5,7,8,4,3,20,10,9,5,4,8,12,6,4,2,4,6,3,3,10,1178,0.3395585738539898
simurai,6,6,8,54,34,14,4,7,11,21,9,11,4,6,24,12,6,2,3,3,7,6,27,21,7,5,3,3,3,11,2,4,2,4,6,3,11,10,16,8,7,2,3,11,10,3,25,6,46,149,4,26,13,3,8,2,15,4,4,11,41,6,3,2,3,2,15,3,2,3,52,6,5,5,4,10,9,5,6,4,6,2,5,7,3,3,3,2,12,2,6,6,12,6,11,8,1101,0.14623069936421434
as-cii,3,2,4,7,2,3,7,3,146,35,230,0.12173913043478261
nathansobo,3,2,3,8,2,4,26,44,2,3,3,6,5,3,81,211,429,0.09090909090909091
maxbrunsfeld,32,4,38,0.10526315789473684
damieng,1,1.0
smashwilson,2,3,3,2,4,2,4,2,4,2,3,2,2,5,5,4,3,3,4,2,3,2,4,2,3,3,3,3,3,2,2,4,2,5,6,14,5,21,8,2,7,3,6,16,153,6,3,2,3,2,2,6,4,7,3,4,3,2,2,3,3,2,3,3,4,2,3,3,3,2,3,4,2,3,3,3,2,3,2,3,2,4,3,3,6,3,2,3,4,4,3,3,8,2,2,2,3,12,4,2,2,4,3,13,4,3,3,2,2,3,3,7,8,3,2,3,3,8,5,7,913,0.4589266155531216
hubot,812,7,14,7,841,0.005945303210463734
atom-build,1,1.0
torn4dom4n,2,1.0
coleturner,1,1.0
will-stone,2,1.0
z0al,2,3,8,0.625
jasonrudolph,338,340,0.008823529411764706
anaisbetts,3,2,6,0.5
UziTech,1,1.0
DrianHillman,2,3,0.6666666666666666
Xapphire13,10,2,2,2,5,3,4,3,5,69,3,4,8,21,142,0.1056338028169014
kentywang,1,1.0
xdissent,1,1.0
50Wliu,82,83,0.024096385542168676
niik,3,1.0
iPherian,1,1.0
greenkeeper[bot],4,10,2,5,8,5,2,3,2,6,4,2,26,8,2,5,9,3,6,21,19,2,5,13,7,5,8,26,5,4,14,2,32,7,3,3,6,7,4,2,2,2,9,2,4,340,0.17352941176470588
Ben3eeE,1,1.0
lee-dohm,1,1.0
shiftkey,1,1.0
ryanolsonx,1,1.0
Wittiest,1,1.0
fredden,1,1.0
phyllisstein,1,1.0
vanessayuenn,3,8,6,5,3,5,5,4,2,5,3,3,6,2,5,12,4,2,3,2,9,3,24,3,2,5,3,3,4,2,3,3,6,2,5,4,4,4,232,0.40086206896551724
MimiDumpling,1,1.0
gauravchl,2,4,0.75
colinschindler,1,1.0
ericcornelissen,1,1.0
Aerijo,1,1.0
robertrossmann,3,6,0.6666666666666666
dependabot-bot,4,5,10,12,7,43,0.23255813953488372
rkbhochalya,1,1.0
dependabot[bot],27,28,0.07142857142857142
tjbenator,1,1.0
