id,date,creator_login
323395531,2017-08-18 16:10:11,maclover7
323098383,2017-08-17 14:57:20,maclover7
304743000,2017-05-29 23:19:01,maclover7
304746759,2017-05-30 00:13:26,maclover7
303863512,2017-05-24 21:58:14,maclover7
305002908,2017-05-30 20:45:44,maclover7
303882146,2017-05-24 23:36:32,maclover7
302974940,2017-05-22 00:45:36,maclover7
303880588,2017-05-24 23:26:10,maclover7
302561592,2017-05-18 22:43:42,maclover7
302560449,2017-05-18 22:37:00,maclover7
303879843,2017-05-24 23:21:09,maclover7
301941666,2017-05-16 23:18:43,maclover7
301925079,2017-05-16 21:45:45,maclover7
302907671,2017-05-21 00:44:29,maclover7
303880110,2017-05-24 23:22:56,maclover7
301928851,2017-05-16 22:02:49,maclover7
301926065,2017-05-16 21:50:28,maclover7
301931058,2017-05-16 22:14:03,maclover7
301340731,2017-05-14 21:19:42,maclover7
301249815,2017-05-13 13:53:04,maclover7
301249339,2017-05-13 13:45:43,maclover7
301268247,2017-05-13 19:04:19,maclover7
301249112,2017-05-13 13:41:36,maclover7
305003732,2017-05-30 20:48:49,maclover7
301317646,2017-05-14 14:44:00,maclover7
300912202,2017-05-11 20:47:00,maclover7
301317196,2017-05-14 14:35:28,maclover7
302554375,2017-05-18 22:04:32,maclover7
300320716,2017-05-09 22:31:51,maclover7
299999196,2017-05-08 21:41:28,maclover7
300004828,2017-05-08 22:07:58,maclover7
299726753,2017-05-07 18:56:08,maclover7
299592998,2017-05-05 22:49:20,maclover7
300004977,2017-05-08 22:08:40,maclover7
300608582,2017-05-10 20:51:20,maclover7
299320756,2017-05-04 21:57:37,maclover7
302575551,2017-05-19 00:19:47,maclover7
299008992,2017-05-03 19:19:27,maclover7
298760218,2017-05-02 21:02:16,maclover7
298760331,2017-05-02 21:02:39,maclover7
298766220,2017-05-02 21:26:02,maclover7
298689665,2017-05-02 16:36:27,maclover7
298742885,2017-05-02 19:54:43,maclover7
298430412,2017-05-01 20:56:31,maclover7
298450572,2017-05-01 22:33:27,maclover7
298421676,2017-05-01 20:19:13,maclover7
298423299,2017-05-01 20:26:36,maclover7
298446739,2017-05-01 22:12:56,maclover7
299726449,2017-05-07 18:51:34,maclover7
298236155,2017-04-30 14:42:46,maclover7
298240022,2017-04-30 15:52:44,maclover7
298235966,2017-04-30 14:39:21,maclover7
298202828,2017-04-30 00:22:45,maclover7
298182794,2017-04-29 17:32:27,maclover7
298195979,2017-04-29 21:34:01,maclover7
298235760,2017-04-30 14:35:09,maclover7
303880915,2017-05-24 23:28:26,maclover7
298198086,2017-04-29 22:20:40,maclover7
298237621,2017-04-30 15:08:41,maclover7
298196286,2017-04-29 21:40:12,maclover7
298185095,2017-04-29 18:11:46,maclover7
297882020,2017-04-28 01:20:48,maclover7
297867389,2017-04-27 23:33:05,maclover7
296836626,2017-04-24 22:11:51,maclover7
296837833,2017-04-24 22:17:59,maclover7
298185389,2017-04-29 18:15:42,maclover7
296847106,2017-04-24 23:11:23,maclover7
296840278,2017-04-24 22:29:24,maclover7
296841428,2017-04-24 22:35:47,maclover7
296838953,2017-04-24 22:23:21,maclover7
296774548,2017-04-24 18:08:06,maclover7
296450656,2017-04-23 15:22:11,maclover7
296448718,2017-04-23 14:52:34,maclover7
301942847,2017-05-16 23:27:08,maclover7
296446367,2017-04-23 14:17:44,maclover7
296446638,2017-04-23 14:21:35,maclover7
296375720,2017-04-22 14:10:13,maclover7
298198982,2017-04-29 22:41:54,maclover7
295975226,2017-04-20 23:54:58,maclover7
295430295,2017-04-19 20:37:12,maclover7
295431032,2017-04-19 20:39:00,maclover7
298185233,2017-04-29 18:13:45,maclover7
294609164,2017-04-17 22:11:43,maclover7
294649830,2017-04-18 01:55:58,maclover7
296003741,2017-04-21 01:28:49,maclover7
295569312,2017-04-20 03:49:42,maclover7
294615927,2017-04-17 22:36:51,maclover7
294648826,2017-04-18 01:48:52,maclover7
294186610,2017-04-14 16:34:35,maclover7
294191577,2017-04-14 17:01:28,maclover7
292968222,2017-04-10 14:34:59,maclover7
292828157,2017-04-10 01:17:43,maclover7
292719661,2017-04-08 13:55:54,maclover7
294195597,2017-04-14 17:21:45,maclover7
292828789,2017-04-10 01:24:57,maclover7
292723647,2017-04-08 15:04:57,maclover7
292683865,2017-04-08 01:02:01,maclover7
292720101,2017-04-08 14:03:21,maclover7
292828280,2017-04-10 01:19:19,maclover7
292966250,2017-04-10 14:28:30,maclover7
292970086,2017-04-10 14:40:55,maclover7
291297866,2017-04-03 22:49:43,maclover7
291281893,2017-04-03 21:38:17,maclover7
290933149,2017-04-01 17:05:05,maclover7
294959732,2017-04-18 19:51:07,maclover7
290930762,2017-04-01 16:28:36,maclover7
291287129,2017-04-03 22:01:44,maclover7
290528172,2017-03-30 20:02:12,maclover7
290528260,2017-03-30 20:02:30,maclover7
290526129,2017-03-30 19:55:20,maclover7
290415777,2017-03-30 13:47:44,maclover7
294163337,2017-04-14 14:30:18,maclover7
293420012,2017-04-11 22:34:28,maclover7
290219805,2017-03-29 20:44:03,maclover7
289218303,2017-03-25 15:20:40,maclover7
294649239,2017-04-18 01:51:59,maclover7
289226760,2017-03-25 17:32:36,maclover7
289929240,2017-03-28 22:50:41,maclover7
289116879,2017-03-24 19:06:03,maclover7
289925957,2017-03-28 22:35:44,maclover7
291001100,2017-04-02 17:31:49,maclover7
288850283,2017-03-23 20:29:53,maclover7
288847793,2017-03-23 20:20:08,maclover7
288849568,2017-03-23 20:27:07,maclover7
288849839,2017-03-23 20:28:10,maclover7
288849760,2017-03-23 20:27:53,maclover7
288508169,2017-03-22 19:12:13,maclover7
294645399,2017-04-18 01:30:30,maclover7
294645411,2017-04-18 01:30:36,maclover7
288268329,2017-03-22 01:12:09,maclover7
288551278,2017-03-22 21:51:28,maclover7
288193630,2017-03-21 19:35:06,maclover7
288248276,2017-03-21 23:13:22,maclover7
287949085,2017-03-21 01:27:35,maclover7
287912664,2017-03-20 22:04:38,maclover7
287916887,2017-03-20 22:23:21,maclover7
287923450,2017-03-20 22:54:12,maclover7
294191232,2017-04-14 16:59:51,maclover7
287874696,2017-03-20 19:41:11,maclover7
287874888,2017-03-20 19:41:50,maclover7
287902106,2017-03-20 21:21:55,maclover7
287620673,2017-03-19 14:34:47,maclover7
287620695,2017-03-19 14:35:03,maclover7
287620627,2017-03-19 14:34:13,maclover7
287620639,2017-03-19 14:34:23,maclover7
287588020,2017-03-19 01:45:33,maclover7
287587672,2017-03-19 01:36:34,maclover7
287588265,2017-03-19 01:52:03,maclover7
287588074,2017-03-19 01:46:43,maclover7
287587777,2017-03-19 01:39:41,maclover7
296006004,2017-04-21 01:36:32,maclover7
286898975,2017-03-15 22:24:47,maclover7
294646622,2017-04-18 01:36:23,maclover7
288237354,2017-03-21 22:19:36,maclover7
286266758,2017-03-13 22:42:55,maclover7
286247761,2017-03-13 21:21:33,maclover7
286232228,2017-03-13 20:24:47,maclover7
285958590,2017-03-12 17:09:21,maclover7
287509616,2017-03-18 02:15:11,maclover7
285894405,2017-03-11 19:36:46,maclover7
285907295,2017-03-11 23:00:34,maclover7
294647300,2017-04-18 01:39:31,maclover7
285894617,2017-03-11 19:39:48,maclover7
285903720,2017-03-11 22:04:10,maclover7
287588127,2017-03-19 01:47:54,maclover7
287652735,2017-03-19 22:21:58,maclover7
285356797,2017-03-09 13:54:17,maclover7
285211154,2017-03-09 00:05:03,maclover7
285907198,2017-03-11 22:59:52,maclover7
285894965,2017-03-11 19:45:21,maclover7
285212079,2017-03-09 00:10:15,maclover7
285212109,2017-03-09 00:10:24,maclover7
284900140,2017-03-07 23:55:01,maclover7
284900297,2017-03-07 23:55:57,maclover7
284902000,2017-03-08 00:04:50,maclover7
284565291,2017-03-06 23:11:07,maclover7
284559419,2017-03-06 22:46:11,maclover7
284905601,2017-03-08 00:24:46,maclover7
284543768,2017-03-06 21:46:53,maclover7
284288248,2017-03-06 02:32:14,maclover7
285212207,2017-03-09 00:10:57,maclover7
284246387,2017-03-05 17:45:17,maclover7
284258241,2017-03-05 20:08:04,maclover7
284258171,2017-03-05 20:07:09,maclover7
284264772,2017-03-05 21:35:59,maclover7
284243677,2017-03-05 17:05:22,maclover7
291283399,2017-04-03 21:45:04,maclover7
287556652,2017-03-18 16:20:12,maclover7
287588172,2017-03-19 01:49:17,maclover7
286248651,2017-03-13 21:25:07,maclover7
282593951,2017-02-26 22:33:10,maclover7
282557233,2017-02-26 13:50:54,maclover7
282487839,2017-02-25 14:37:18,maclover7
282168636,2017-02-24 00:41:19,maclover7
282157937,2017-02-23 23:40:48,maclover7
281875680,2017-02-23 02:43:06,maclover7
281851685,2017-02-23 00:33:38,maclover7
281865484,2017-02-23 01:49:37,maclover7
281880089,2017-02-23 03:07:56,maclover7
281735322,2017-02-22 17:11:51,maclover7
281550968,2017-02-22 02:38:59,maclover7
281541937,2017-02-22 01:46:20,maclover7
281551087,2017-02-22 02:39:53,maclover7
281541490,2017-02-22 01:43:51,maclover7
281541529,2017-02-22 01:44:03,maclover7
281518799,2017-02-21 23:39:39,maclover7
