"[198, '2013-06-24/2014-01-08']","['sot', 198, '2013-06-24/2014-01-08']"
"[203, '2016-11-11/2017-06-02']","['sot', 203, '2016-11-11/2017-06-02']"
"[395, '2017-06-02/2018-07-02']","['sot', 395, '2017-06-02/2018-07-02']"
