id,date,event,creator_login
2533284034,2019-08-05 12:05:41,assigned,mhdawson
2533284045,2019-08-05 12:05:41,subscribed,mhdawson
2509014991,2019-07-25 10:14:29,subscribed,mhdawson
2510130424,2019-07-25 16:42:17,subscribed,mhdawson
2499591502,2019-07-22 12:06:47,assigned,mhdawson
2499591503,2019-07-22 12:06:47,subscribed,mhdawson
2509943470,2019-07-25 15:37:37,mentioned,mhdawson
2509943471,2019-07-25 15:37:37,subscribed,mhdawson
2465911028,2019-07-08 12:05:53,subscribed,mhdawson
2465911033,2019-07-08 12:05:53,assigned,mhdawson
2434030516,2019-06-24 12:05:46,assigned,mhdawson
2434030524,2019-06-24 12:05:46,subscribed,mhdawson
2400761293,2019-06-10 12:05:37,assigned,mhdawson
2400761304,2019-06-10 12:05:37,subscribed,mhdawson
2366193930,2019-05-24 17:21:03,mentioned,mhdawson
2366193932,2019-05-24 17:21:03,subscribed,mhdawson
2336716969,2019-05-13 12:05:40,assigned,mhdawson
2336716987,2019-05-13 12:05:40,subscribed,mhdawson
2306485402,2019-04-29 12:05:29,subscribed,mhdawson
2306485413,2019-04-29 12:05:29,assigned,mhdawson
2346935359,2019-05-16 15:56:40,mentioned,mhdawson
2346935362,2019-05-16 15:56:40,subscribed,mhdawson
2293977584,2019-04-23 12:51:59,subscribed,mhdawson
2293977456,2019-04-23 12:51:56,subscribed,mhdawson
2283381932,2019-04-17 16:57:08,subscribed,mhdawson
2276370815,2019-04-15 12:05:44,assigned,mhdawson
2276370816,2019-04-15 12:05:44,subscribed,mhdawson
2256722878,2019-04-05 19:24:21,mentioned,mhdawson
2256722880,2019-04-05 19:24:21,subscribed,mhdawson
2263622397,2019-04-09 17:34:18,subscribed,mhdawson
2277157008,2019-04-15 16:17:36,mentioned,mhdawson
2277157010,2019-04-15 16:17:36,subscribed,mhdawson
2314769958,2019-05-02 14:54:51,mentioned,mhdawson
2314769960,2019-05-02 14:54:51,subscribed,mhdawson
2517292124,2019-07-29 17:43:13,subscribed,mhdawson
2243085435,2019-04-01 12:05:37,subscribed,mhdawson
2243085436,2019-04-01 12:05:37,assigned,mhdawson
2210144025,2019-03-18 12:05:43,assigned,mhdawson
2210144037,2019-03-18 12:05:43,subscribed,mhdawson
2177835053,2019-03-04 13:05:35,assigned,mhdawson
2177835064,2019-03-04 13:05:35,subscribed,mhdawson
2146227546,2019-02-18 13:05:39,assigned,mhdawson
2146227570,2019-02-18 13:05:39,subscribed,mhdawson
2153988104,2019-02-21 06:00:14,subscribed,mhdawson
2115605355,2019-02-04 13:05:35,assigned,mhdawson
2115605356,2019-02-04 13:05:35,subscribed,mhdawson
2086346746,2019-01-21 13:05:27,assigned,mhdawson
2086346796,2019-01-21 13:05:28,subscribed,mhdawson
2094890633,2019-01-24 16:01:23,mentioned,mhdawson
2094890634,2019-01-24 16:01:23,subscribed,mhdawson
2072089120,2019-01-14 15:32:46,mentioned,mhdawson
2072089122,2019-01-14 15:32:46,subscribed,mhdawson
2071324539,2019-01-14 09:57:06,mentioned,mhdawson
2071324540,2019-01-14 09:57:06,subscribed,mhdawson
2057535625,2019-01-07 13:05:37,assigned,mhdawson
2057535632,2019-01-07 13:05:37,subscribed,mhdawson
2043091162,2018-12-24 13:05:13,assigned,mhdawson
2043091173,2018-12-24 13:05:14,subscribed,mhdawson
2022522769,2018-12-12 20:15:12,subscribed,mhdawson
2025589403,2018-12-13 23:14:19,subscribed,mhdawson
2036999205,2018-12-19 22:53:44,mentioned,mhdawson
2036999208,2018-12-19 22:53:44,subscribed,mhdawson
2022157076,2018-12-12 17:35:43,assigned,mhdawson
2022157094,2018-12-12 17:35:44,subscribed,mhdawson
2005992878,2018-12-05 02:26:29,subscribed,mhdawson
1988394178,2018-11-27 02:22:50,mentioned,mhdawson
1988394179,2018-11-27 02:22:50,subscribed,mhdawson
1988394336,2018-11-27 02:22:58,mentioned,mhdawson
1988394337,2018-11-27 02:22:58,subscribed,mhdawson
1988032068,2018-11-26 22:06:33,subscribed,mhdawson
1988164143,2018-11-26 23:22:34,mentioned,mhdawson
1988164144,2018-11-26 23:22:34,subscribed,mhdawson
2043372859,2018-12-24 21:58:31,subscribed,mhdawson
1987732572,2018-11-26 19:44:09,subscribed,mhdawson
1987732577,2018-11-26 19:44:09,subscribed,mhdawson
2066877822,2019-01-10 20:15:53,mentioned,mhdawson
2066877824,2019-01-10 20:15:53,subscribed,mhdawson
2066881985,2019-01-10 20:17:58,mentioned,mhdawson
2066881986,2019-01-10 20:17:58,subscribed,mhdawson
1986710016,2018-11-26 13:05:35,assigned,mhdawson
1986710038,2018-11-26 13:05:35,subscribed,mhdawson
