durations,datelimits
96.0,2011-01-22/2011-04-28
36.0,2010-12-17/2011-01-22
17.0,2010-10-17/2010-11-03
17.0,2010-09-30/2010-10-17
25.0,2010-05-14/2010-06-08
182.0,2011-10-26/2012-03-12
