durations,datelimits
74.0,2010-09-02/2010-11-15
196.0,2009-05-11/2009-11-23
31.0,2009-03-16/2009-04-16
26.0,2009-01-01/2009-01-27
24.0,2008-06-20/2008-07-14
33.0,2008-09-10/2008-10-13
27.0,2008-07-19/2008-08-15
33.0,2011-10-25/2011-11-27
