"[25, '2018-11-16/2018-12-11']","['sot', 25, '2018-11-16/2018-12-11']"
"[51, '2019-01-16/2019-03-08']","['sot', 51, '2019-01-16/2019-03-08']"
"[19, '2018-12-26/2019-01-14']","['sot', 19, '2018-12-26/2019-01-14']"
