durations,datelimits
30.0,2017-12-09/2018-01-08
14.0,2018-03-30/2018-04-13
27.0,2018-08-17/2018-09-13
26.0,2018-09-25/2018-10-21
22.0,2018-10-21/2018-11-12
58.0,2019-01-20/2019-03-19
