kevinsawicki,42,2,5,6,22,7,4,8,2,13,7,13,5,5,2,6,5,53,4,3,3,4,3,2,2,3,3,2,10,13,8,28,5,9,5,7,6,15,6,20,12,3,2,26,24,4,39,10,23,5,13,14,36,12,3,6,12,7,2,14,13,14,8,24,7,21,39,18,792,0.10227272727272728
kevinnathan,1,1.0
mcolyer,3,29,35,0.14285714285714285
zcbenz,91,107,194,237,630,0.007936507936507936
noseglid,1,1.0
ylansegal,7,9,0.3333333333333333
PhilCoggins,7,8,0.25
rzhw,1,1.0
yongkangchen,1,1.0
PeterDaveHello,1,1.0
kberov,1,1.0
maxbrunsfeld,21,41,6,343,172,148,146,128,243,1253,0.0111731843575419
nathansobo,3,66,183,2,443,6,127,831,0.009626955475330927
johanlunds,1,1.0
xndcn,25,27,0.1111111111111111
bolinfest,1,1.0
mnquintana,13,21,13,65,114,0.05263157894736842
tony612,1,1.0
jangko,1,1.0
bronson,5,11,6,23,0.17391304347826086
superlou,1,1.0
50Wliu,445,162,114,66,83,871,0.006888633754305396
sglyon,1,1.0
thomasjo,1,1.0
rodumani,1,1.0
as-cii,42,467,8,3,2,18,144,66,754,0.015915119363395226
izuzak,6,7,0.2857142857142857
rgrove,1,1.0
joshaber,1,1.0
thedaniel,8,3,12,0.25
t9md,1,1.0
mislav,5,6,0.3333333333333333
lee-dohm,243,4,248,0.012096774193548387
BinaryMuse,1,1.0
damieng,13,14,0.14285714285714285
area,1,1.0
kuychaco,1,1.0
lzap,1,1.0
torn4dom4n,1,1.0
joefitzgerald,2,1.0
zmb3,1,1.0
lmajano,1,1.0
jasonrudolph,6,383,7,397,0.010075566750629723
segevfiner,2,1.0
mshenfield,1,1.0
