"[25, '2014-04-01/2014-04-26']","['sot', 25, '2014-04-01/2014-04-26']"
"[26, '2014-09-08/2014-10-04']","['sot', 26, '2014-09-08/2014-10-04']"
"[119, '2014-10-04/2015-01-31']","['sot', 119, '2014-10-04/2015-01-31']"
"[12, '2015-03-24/2015-04-05']","['sot', 12, '2015-03-24/2015-04-05']"
"[8, '2015-03-03/2015-03-11']","['sot', 8, '2015-03-03/2015-03-11']"
"[1305, '2015-11-23/2019-06-20']","['sot', 533, '2015-11-23/2017-05-09']","['h', 70, '2017-05-28/2017-07-18']","['sot', 70, '2017-07-18/2017-09-26']","['h', 225, '2017-10-15/2018-05-09']","['sot', 146, '2018-05-09/2018-10-02']","['h', 70, '2018-10-21/2018-12-11']","['sot', 66, '2018-12-11/2019-02-15']","['h', 125, '2019-03-06/2019-06-20']"
