"[23.0, '2017-05-21/2017-06-13']","['sot', 23, '2017-05-21/2017-06-13']"
"[39.0, '2017-06-30/2017-08-08']","['sot', 39, '2017-06-30/2017-08-08']"
"[20.0, '2017-12-01/2017-12-21']","['sot', 20, '2017-12-01/2017-12-21']"
"[14.0, '2018-01-22/2018-02-05']","['sot', 14, '2018-01-22/2018-02-05']"
"[7.0, '2018-04-03/2018-04-10']","['sot', 7, '2018-04-03/2018-04-10']"
"[13.0, '2018-05-03/2018-05-16']","['sot', 13, '2018-05-03/2018-05-16']"
"[35.0, '2018-07-12/2018-08-16']","['sot', 35, '2018-07-12/2018-08-16']"
"[42.0, '2018-11-15/2018-12-27']","['sot', 42, '2018-11-15/2018-12-27']"
