"[37.0, '2018-03-12/2018-04-18']","['sot', 37, '2018-03-12/2018-04-18']"
"[18.0, '2018-08-02/2018-08-20']","['sot', 18, '2018-08-02/2018-08-20']"
"[21.0, '2018-11-19/2018-12-10']","['sot', 21, '2018-11-19/2018-12-10']"
