"[20, '2015-10-28/2015-11-17']","['sot', 20, '2015-10-28/2015-11-17']"
"[13, '2015-11-17/2015-11-30']","['sot', 13, '2015-11-17/2015-11-30']"
"[13, '2015-12-15/2015-12-28']","['sot', 13, '2015-12-15/2015-12-28']"
"[18, '2016-05-24/2016-06-11']","['sot', 18, '2016-05-24/2016-06-11']"
"[7, '2016-03-17/2016-03-24']","['sot', 7, '2016-03-17/2016-03-24']"
"[13, '2016-07-26/2016-08-08']","['sot', 13, '2016-07-26/2016-08-08']"
"[20, '2016-09-13/2016-10-03']","['sot', 20, '2016-09-13/2016-10-03']"
"[15, '2017-02-06/2017-02-21']","['sot', 15, '2017-02-06/2017-02-21']"
"[27, '2017-04-12/2017-05-09']","['sot', 27, '2017-04-12/2017-05-09']"
"[13, '2017-03-06/2017-03-19']","['sot', 13, '2017-03-06/2017-03-19']"
"[31, '2018-01-15/2018-02-15']","['sot', 31, '2018-01-15/2018-02-15']"
"[41, '2018-05-29/2018-07-09']","['sot', 41, '2018-05-29/2018-07-09']"
"[102, '2018-10-15/2019-01-25']","['sot', 102, '2018-10-15/2019-01-25']"
