durations,datelimits
18.0,2015-10-09/2015-10-27
8.0,2015-12-07/2015-12-15
33.0,2016-04-29/2016-06-01
29.0,2016-06-03/2016-07-02
13.0,2016-09-25/2016-10-08
24.0,2016-10-14/2016-11-07
77.0,2018-12-19/2019-03-06
200.0,2017-09-13/2018-04-01
46.0,2017-07-03/2017-08-18
126.0,2017-01-30/2017-06-05
60.0,2016-11-07/2017-01-06
