durations,datelimits
85.0,2015-12-15/2016-03-09
36.0,2016-05-23/2016-06-28
28.0,2016-06-28/2016-07-26
24.0,2016-07-26/2016-08-19
20.0,2016-11-24/2016-12-14
12.0,2016-10-17/2016-10-29
47.0,2017-02-28/2017-04-16
