"[41.0, '2015-11-10/2015-12-21']","['sot', 41, '2015-11-10/2015-12-21']"
"[79.0, '2016-01-18/2016-04-06']","['sot', 79, '2016-01-18/2016-04-06']"
"[62.0, '2016-04-15/2016-06-16']","['sot', 62, '2016-04-15/2016-06-16']"
"[57.0, '2016-10-13/2016-12-09']","['sot', 57, '2016-10-13/2016-12-09']"
"[752, '2016-12-10/2019-01-01']","['sot', 752, '2016-12-10/2019-01-01']"
