"[29.0, '2017-11-16/2017-12-15']","['sot', 29, '2017-11-16/2017-12-15']"
"[25.0, '2017-12-20/2018-01-14']","['sot', 25, '2017-12-20/2018-01-14']"
"[38.0, '2018-01-14/2018-02-21']","['sot', 38, '2018-01-14/2018-02-21']"
"[40.0, '2018-04-15/2018-05-25']","['sot', 40, '2018-04-15/2018-05-25']"
"[147.0, '2018-06-01/2018-10-26']","['sot', 57, '2018-06-01/2018-07-28']","['h', 90, '2018-09-10/2018-10-26']"
