"[86.0, '2015-12-19/2016-03-14']","['sot', 86, '2015-12-19/2016-03-14']"
"[36.0, '2016-03-14/2016-04-19']","['sot', 36, '2016-03-14/2016-04-19']"
"[161.0, '2016-11-01/2017-04-11']","['h', 157, '2016-11-01/2017-04-07']"
