"[44.0, '2016-04-07/2016-05-21']","['sot', 44, '2016-04-07/2016-05-21']"
"[39.0, '2016-05-25/2016-07-03']","['sot', 39, '2016-05-25/2016-07-03']"
"[107.0, '2016-10-18/2017-02-02']","['sot', 107, '2016-10-18/2017-02-02']"
"[698, '2017-02-02/2019-01-01']","['h', 35, '2017-02-02/2017-03-09']","['sot', 663, '2017-03-09/2019-01-01']"
