durations;datelimits
883;2017-01-18/2019-06-20
24;2016-12-16/2017-01-09
27;2016-11-08/2016-12-05
17;2016-08-08/2016-08-25
19;2016-06-30/2016-07-19
17;2016-05-17/2016-06-03
28;2015-12-08/2016-01-05
33;2015-11-05/2015-12-08
28;2015-06-18/2015-07-16
