"[70, '2018-03-28/2018-06-06']","['sot', 70, '2018-03-28/2018-06-06']"
"[45, '2018-06-15/2018-07-30']","['sot', 45, '2018-06-15/2018-07-30']"
"[35, '2018-08-16/2018-09-20']","['sot', 35, '2018-08-16/2018-09-20']"
"[31, '2018-11-14/2018-12-15']","['sot', 31, '2018-11-14/2018-12-15']"
"[58, '2019-02-23/2019-04-22']","['sot', 58, '2019-02-23/2019-04-22']"
"[59, '2019-04-22/2019-06-20']","['sot', 59, '2019-04-22/2019-06-20']"
