"[67, '2015-11-05/2016-01-11']","['sot', 67, '2015-11-05/2016-01-11']"
"[17, '2016-05-17/2016-06-03']","['sot', 17, '2016-05-17/2016-06-03']"
"[19, '2016-06-30/2016-07-19']","['sot', 19, '2016-06-30/2016-07-19']"
"[17, '2016-08-08/2016-08-25']","['sot', 17, '2016-08-08/2016-08-25']"
"[14, '2016-06-16/2016-06-30']","['sot', 14, '2016-06-16/2016-06-30']"
"[27, '2016-11-08/2016-12-05']","['sot', 27, '2016-11-08/2016-12-05']"
"[24, '2016-12-16/2017-01-09']","['sot', 24, '2016-12-16/2017-01-09']"
"[883, '2017-01-18/2019-06-20']","['sot', 883, '2017-01-18/2019-06-20']"
