"[52, '2017-07-21/2017-09-11']","['sot', 52, '2017-07-21/2017-09-11']"
"[25, '2017-06-26/2017-07-21']","['sot', 25, '2017-06-26/2017-07-21']"
"[20, '2018-01-10/2018-01-30']","['sot', 20, '2018-01-10/2018-01-30']"
"[17, '2018-04-23/2018-05-10']","['sot', 17, '2018-04-23/2018-05-10']"
"[22, '2018-06-19/2018-07-11']","['sot', 22, '2018-06-19/2018-07-11']"
"[20, '2018-08-30/2018-09-19']","['sot', 20, '2018-08-30/2018-09-19']"
"[28, '2018-12-13/2019-01-10']","['sot', 28, '2018-12-13/2019-01-10']"
"[33, '2019-03-08/2019-04-10']","['sot', 33, '2019-03-08/2019-04-10']"
