"[113, '2016-07-05/2016-10-26']","['sot', 113, '2016-07-05/2016-10-26']"
"[43, '2016-11-04/2016-12-17']","['sot', 43, '2016-11-04/2016-12-17']"
"[42, '2017-01-26/2017-03-09']","['sot', 42, '2017-01-26/2017-03-09']"
"[23, '2016-12-20/2017-01-12']","['h', 22, '2016-12-20/2017-01-11']"
"[23, '2017-06-05/2017-06-28']","['sot', 23, '2017-06-05/2017-06-28']"
"[19, '2017-07-13/2017-08-01']","['sot', 19, '2017-07-13/2017-08-01']"
"[41, '2017-08-04/2017-09-14']","['sot', 41, '2017-08-04/2017-09-14']"
"[527, '2018-01-09/2019-06-20']","['sot', 165, '2018-01-09/2018-06-23']","['h', 115, '2018-08-09/2018-10-16']","['sot', 247, '2018-10-16/2019-06-20']"
