"[31, '2014-04-01/2014-05-02']","['sot', 31, '2014-04-01/2014-05-02']"
"[145, '2014-09-08/2015-01-31']","['sot', 145, '2014-09-08/2015-01-31']"
"[14, '2015-03-24/2015-04-07']","['sot', 14, '2015-03-24/2015-04-07']"
"[13, '2015-05-12/2015-05-25']","['sot', 13, '2015-05-12/2015-05-25']"
"[13, '2015-06-22/2015-07-05']","['sot', 13, '2015-06-22/2015-07-05']"
"[20, '2015-07-15/2015-08-04']","['sot', 20, '2015-07-15/2015-08-04']"
"[1305, '2015-11-23/2019-06-20']","['sot', 151, '2015-11-23/2016-04-22']","['h', 42, '2016-05-12/2016-06-03']","['sot', 193, '2016-06-03/2016-12-13']","['h', 42, '2017-01-02/2017-01-24']","['sot', 105, '2017-01-24/2017-05-09']","['h', 70, '2017-05-29/2017-07-18']","['sot', 70, '2017-07-18/2017-09-26']","['h', 225, '2017-10-16/2018-05-09']","['sot', 146, '2018-05-09/2018-10-02']","['h', 261, '2018-10-22/2019-06-20']"
