"[88, '2016-12-01/2017-02-27']","['sot', 88, '2016-12-01/2017-02-27']"
"[137, '2017-03-23/2017-08-07']","['sot', 137, '2017-03-23/2017-08-07']"
"[73, '2017-11-06/2018-01-18']","['sot', 73, '2017-11-06/2018-01-18']"
"[127, '2018-04-05/2018-08-10']","['sot', 127, '2018-04-05/2018-08-10']"
"[68, '2018-08-10/2018-10-17']","['sot', 68, '2018-08-10/2018-10-17']"
"[162, '2018-11-07/2019-04-18']","['sot', 162, '2018-11-07/2019-04-18']"
