"[7, '2015-01-02/2015-01-09']","['sot', 7, '2015-01-02/2015-01-09']"
"[13, '2015-03-13/2015-03-26']","['sot', 13, '2015-03-13/2015-03-26']"
"[14, '2015-04-16/2015-04-30']","['sot', 14, '2015-04-16/2015-04-30']"
"[18, '2015-06-19/2015-07-07']","['sot', 18, '2015-06-19/2015-07-07']"
"[12, '2015-07-31/2015-08-12']","['sot', 12, '2015-07-31/2015-08-12']"
"[18, '2015-12-17/2016-01-04']","['sot', 18, '2015-12-17/2016-01-04']"
"[12, '2016-01-13/2016-01-25']","['sot', 12, '2016-01-13/2016-01-25']"
"[131, '2016-02-29/2016-07-09']","['sot', 131, '2016-02-29/2016-07-09']"
"[10, '2016-07-15/2016-07-25']","['sot', 10, '2016-07-15/2016-07-25']"
"[10, '2016-08-30/2016-09-09']","['sot', 10, '2016-08-30/2016-09-09']"
"[13, '2016-10-14/2016-10-27']","['sot', 13, '2016-10-14/2016-10-27']"
"[27, '2017-01-13/2017-02-09']","['sot', 27, '2017-01-13/2017-02-09']"
"[14, '2017-10-09/2017-10-23']","['sot', 14, '2017-10-09/2017-10-23']"
"[10, '2018-01-29/2018-02-08']","['sot', 10, '2018-01-29/2018-02-08']"
"[9, '2018-03-19/2018-03-28']","['sot', 9, '2018-03-19/2018-03-28']"
"[15, '2018-10-02/2018-10-17']","['sot', 15, '2018-10-02/2018-10-17']"
"[12, '2018-12-07/2018-12-19']","['sot', 12, '2018-12-07/2018-12-19']"
"[98, '2018-12-19/2019-03-27']","['sot', 29, '2018-12-19/2019-01-17']","['h', 54, '2019-01-31/2019-03-12']","['sot', 15, '2019-03-12/2019-03-27']"
"[29, '2019-05-15/2019-06-13']","['sot', 29, '2019-05-15/2019-06-13']"
