"[20, '2016-09-09/2016-09-29']","['sot', 20, '2016-09-09/2016-09-29']"
"[12, '2017-01-24/2017-02-05']","['sot', 12, '2017-01-24/2017-02-05']"
"[14, '2017-02-06/2017-02-20']","['sot', 14, '2017-02-06/2017-02-20']"
"[22, '2017-06-15/2017-07-07']","['sot', 22, '2017-06-15/2017-07-07']"
"[122, '2018-04-28/2018-08-28']","['sot', 68, '2018-04-28/2018-07-05']","['h', 54, '2018-07-28/2018-08-28']"
"[78, '2018-08-29/2018-11-15']","['sot', 78, '2018-08-29/2018-11-15']"
"[217, '2018-11-15/2019-06-20']","['sot', 217, '2018-11-15/2019-06-20']"
