"[92, '2016-11-30/2017-03-02']","['sot', 92, '2016-11-30/2017-03-02']"
"[94, '2017-06-27/2017-09-29']","['sot', 94, '2017-06-27/2017-09-29']"
"[147, '2017-09-29/2018-02-23']","['sot', 147, '2017-09-29/2018-02-23']"
"[94, '2018-04-03/2018-07-06']","['sot', 94, '2018-04-03/2018-07-06']"
"[321, '2018-08-03/2019-06-20']","['sot', 87, '2018-08-03/2018-10-29']","['h', 234, '2019-01-20/2019-06-20']"
