"[15, '2010-11-27/2010-12-12']","['sot', 15, '2010-11-27/2010-12-12']"
"[17, '2011-04-18/2011-05-05']","['sot', 17, '2011-04-18/2011-05-05']"
"[9, '2011-07-18/2011-07-27']","['sot', 9, '2011-07-18/2011-07-27']"
"[18, '2011-10-05/2011-10-23']","['sot', 18, '2011-10-05/2011-10-23']"
"[14, '2012-08-17/2012-08-31']","['sot', 14, '2012-08-17/2012-08-31']"
"[42, '2012-11-30/2013-01-11']","['sot', 42, '2012-11-30/2013-01-11']"
"[19, '2013-01-27/2013-02-15']","['sot', 19, '2013-01-27/2013-02-15']"
"[21, '2013-02-15/2013-03-08']","['sot', 21, '2013-02-15/2013-03-08']"
"[14, '2013-03-22/2013-04-05']","['sot', 14, '2013-03-22/2013-04-05']"
"[28, '2013-05-10/2013-06-07']","['sot', 28, '2013-05-10/2013-06-07']"
"[127, '2013-06-28/2013-11-02']","['sot', 127, '2013-06-28/2013-11-02']"
"[50, '2014-01-04/2014-02-23']","['sot', 50, '2014-01-04/2014-02-23']"
"[1136, '2014-02-25/2017-04-06']","['sot', 358, '2014-02-25/2015-02-18']","['h', 325, '2015-04-02/2016-01-09']","['sot', 264, '2016-01-09/2016-09-29']","['h', 189, '2016-11-11/2017-04-06']"
"[805, '2017-04-06/2019-06-20']","['sot', 254, '2017-04-06/2017-12-16']","['d', 445, '2018-02-16/2019-03-06']","['sot', 106, '2019-03-06/2019-06-20']"
