"[157, '2013-06-25/2013-11-29']","['sot', 157, '2013-06-25/2013-11-29']"
"[446, '2014-02-11/2015-05-03']","['sot', 446, '2014-02-11/2015-05-03']"
"[1356, '2015-10-03/2019-06-20']","['sot', 1356, '2015-10-03/2019-06-20']"
