"[640, '2011-06-21/2013-03-22']","['sot', 640, '2011-06-21/2013-03-22']"
"[957, '2013-03-22/2015-11-04']","['sot', 957, '2013-03-22/2015-11-04']"
"[635, '2017-09-23/2019-06-20']","['sot', 635, '2017-09-23/2019-06-20']"
