"[952, '2011-01-12/2013-08-21']","['sot', 952, '2011-01-12/2013-08-21']"
"[1218, '2013-08-21/2016-12-21']","['sot', 1218, '2013-08-21/2016-12-21']"
"[448, '2017-06-21/2018-09-12']","['sot', 448, '2017-06-21/2018-09-12']"
"[93, '2017-03-20/2017-06-21']","['sot', 93, '2017-03-20/2017-06-21']"
"[89, '2018-09-13/2018-12-11']","['sot', 89, '2018-09-13/2018-12-11']"
