"[19, '2011-06-22/2011-07-11']","['sot', 19, '2011-06-22/2011-07-11']"
"[413, '2011-08-24/2012-10-10']","['sot', 202, '2011-08-24/2012-03-13']","['h', 114, '2012-04-19/2012-07-05']","['sot', 97, '2012-07-05/2012-10-10']"
"[725, '2012-10-18/2014-10-13']","['sot', 725, '2012-10-18/2014-10-13']"
"[101, '2014-10-13/2015-01-22']","['sot', 101, '2014-10-13/2015-01-22']"
"[1561, '2015-03-12/2019-06-20']","['sot', 208, '2015-03-12/2015-10-06']","['h', 124, '2015-12-06/2016-02-07']","['sot', 333, '2016-02-07/2017-01-05']","['h', 232, '2017-03-07/2017-08-25']","['sot', 664, '2017-08-25/2019-06-20']"
