"[158, '2012-05-17/2012-10-22']","['sot', 158, '2012-05-17/2012-10-22']"
"[296, '2013-05-07/2014-02-27']","['sot', 296, '2013-05-07/2014-02-27']"
"[390, '2015-06-08/2016-07-02']","['sot', 390, '2015-06-08/2016-07-02']"
"[813, '2017-03-29/2019-06-20']","['sot', 813, '2017-03-29/2019-06-20']"
