"[25, '2014-10-30/2014-11-24']","['sot', 25, '2014-10-30/2014-11-24']"
"[19, '2015-02-11/2015-03-02']","['sot', 19, '2015-02-11/2015-03-02']"
"[31, '2015-03-31/2015-05-01']","['sot', 31, '2015-03-31/2015-05-01']"
"[18, '2015-05-30/2015-06-17']","['sot', 18, '2015-05-30/2015-06-17']"
"[28, '2015-07-15/2015-08-12']","['sot', 28, '2015-07-15/2015-08-12']"
"[13, '2015-09-03/2015-09-16']","['sot', 13, '2015-09-03/2015-09-16']"
"[15, '2015-10-21/2015-11-05']","['sot', 15, '2015-10-21/2015-11-05']"
"[21, '2015-12-18/2016-01-08']","['sot', 21, '2015-12-18/2016-01-08']"
"[8, '2015-10-06/2015-10-14']","['sot', 8, '2015-10-06/2015-10-14']"
"[10, '2016-05-27/2016-06-06']","['sot', 10, '2016-05-27/2016-06-06']"
"[11, '2016-06-13/2016-06-24']","['h', 8, '2016-06-13/2016-06-21']"
"[12, '2016-07-22/2016-08-03']","['sot', 12, '2016-07-22/2016-08-03']"
"[20, '2016-08-25/2016-09-14']","['sot', 20, '2016-08-25/2016-09-14']"
"[9, '2017-02-27/2017-03-08']","['sot', 9, '2017-02-27/2017-03-08']"
"[6, '2017-05-03/2017-05-09']","['sot', 6, '2017-05-03/2017-05-09']"
"[4, '2017-02-17/2017-02-21']","['sot', 4, '2017-02-17/2017-02-21']"
"[4, '2017-05-18/2017-05-22']","['sot', 4, '2017-05-18/2017-05-22']"
"[11, '2017-06-05/2017-06-16']","['sot', 11, '2017-06-05/2017-06-16']"
"[15, '2017-06-21/2017-07-06']","['h', 8, '2017-06-21/2017-06-29']"
"[12, '2018-06-29/2018-07-11']","['sot', 12, '2018-06-29/2018-07-11']"
