durations,datelimits
33.0,2011-10-31/2011-12-03
27.0,2010-10-11/2010-11-07
81.0,2010-12-31/2011-03-22
118.0,2010-06-12/2010-10-08
59.0,2010-04-14/2010-06-12
71.0,2010-01-27/2010-04-08
91.0,2014-10-03/2014-11-19
166.0,2014-02-28/2014-06-30
297.0,2018-06-02/2019-01-01
