durations,datelimits
54.0,2016-05-11/2016-07-04
44.0,2015-08-25/2015-10-08
28.0,2014-06-11/2014-07-09
24.0,2015-06-16/2015-07-10
13.0,2011-01-15/2011-01-28
19.0,2013-07-27/2013-08-15
62.0,2013-12-18/2014-02-18
13.0,2010-10-20/2010-11-02
7.0,2010-03-14/2010-03-21
7.0,2010-02-26/2010-03-05
9.0,2010-03-05/2010-03-14
18.0,2010-02-01/2010-02-19
63.0,2016-09-19/2016-11-21
