"[21, '2013-09-06/2013-09-27']","['sot', 21, '2013-09-06/2013-09-27']"
"[16, '2013-12-02/2013-12-18']","['sot', 16, '2013-12-02/2013-12-18']"
"[15, '2014-01-19/2014-02-03']","['sot', 15, '2014-01-19/2014-02-03']"
"[12, '2013-11-07/2013-11-19']","['sot', 12, '2013-11-07/2013-11-19']"
"[14, '2014-03-11/2014-03-25']","['sot', 14, '2014-03-11/2014-03-25']"
"[18, '2014-04-27/2014-05-15']","['sot', 18, '2014-04-27/2014-05-15']"
"[43, '2014-09-07/2014-10-20']","['sot', 43, '2014-09-07/2014-10-20']"
"[75, '2015-04-26/2015-07-10']","['sot', 75, '2015-04-26/2015-07-10']"
"[134, '2015-07-10/2015-11-21']","['sot', 134, '2015-07-10/2015-11-21']"
"[248, '2015-11-21/2016-07-26']","['sot', 248, '2015-11-21/2016-07-26']"
"[1059, '2016-07-26/2019-06-20']","['sot', 205, '2016-07-26/2017-02-16']","['h', 196, '2017-05-03/2017-08-31']","['sot', 151, '2017-08-31/2018-01-29']","['h', 324, '2018-04-15/2018-12-19']","['sot', 183, '2018-12-19/2019-06-20']"
