"[58, '2014-03-10/2014-05-07']","['sot', 58, '2014-03-10/2014-05-07']"
"[38, '2014-01-26/2014-03-05']","['sot', 38, '2014-01-26/2014-03-05']"
"[38, '2014-05-25/2014-07-02']","['sot', 38, '2014-05-25/2014-07-02']"
"[123, '2014-09-29/2015-01-30']","['sot', 123, '2014-09-29/2015-01-30']"
"[421, '2015-03-11/2016-05-05']","['sot', 421, '2015-03-11/2016-05-05']"
"[1141, '2016-05-05/2019-06-20']","['sot', 1141, '2016-05-05/2019-06-20']"
