durations,datelimits
13.0,2017-04-05/2017-04-18
8.0,2017-03-28/2017-04-05
8.0,2017-05-11/2017-05-19
9.0,2017-06-26/2017-07-05
8.0,2017-07-24/2017-08-01
13.0,2017-08-10/2017-08-23
16.0,2017-11-14/2017-11-30
12.0,2017-11-02/2017-11-14
20.0,2018-02-14/2018-03-06
23.0,2018-11-14/2018-12-07
31.0,2019-04-05/2019-05-06
21.0,2019-05-10/2019-05-31
