durations,datelimits
17.0,2015-05-02/2015-05-19
7.0,2015-07-10/2015-07-17
18.0,2015-12-15/2016-01-02
8.0,2016-04-12/2016-04-20
11.0,2016-08-18/2016-08-29
14.0,2016-08-29/2016-09-12
13.0,2016-11-02/2016-11-15
35.0,2016-11-30/2017-01-04
101.0,2017-05-20/2017-08-29
146.0,2017-11-09/2018-04-04
79.0,2018-04-04/2018-06-22
363.0,2018-06-22/2019-06-20
