durations,datelimits
108.0,2015-11-13/2016-02-29
125.0,2016-03-17/2016-07-20
26.0,2016-12-15/2017-01-10
56.0,2017-01-10/2017-03-07
218.0,2017-12-06/2018-07-12
96.0,2017-04-20/2017-07-25
