durations,datelimits
82.0,2018-06-21/2018-09-11
18.0,2018-11-29/2018-12-17
20.0,2018-12-20/2019-01-09
12.0,2018-10-04/2018-10-16
9.0,2019-01-28/2019-02-06
16.0,2019-05-14/2019-05-30
