durations;datelimits
966;2016-10-27/2019-06-20
70;2016-08-18/2016-10-27
33;2016-03-10/2016-04-12
19;2015-12-18/2016-01-06
76;2015-08-27/2015-11-11
23;2015-06-23/2015-07-16
