"[79, '2013-12-06/2014-02-23']","['sot', 79, '2013-12-06/2014-02-23']"
"[89, '2014-07-10/2014-10-07']","['sot', 89, '2014-07-10/2014-10-07']"
"[47, '2015-11-23/2016-01-09']","['sot', 47, '2015-11-23/2016-01-09']"
"[1133, '2016-05-13/2019-06-20']","['sot', 461, '2016-05-13/2017-08-17']","['h', 227, '2017-10-07/2018-04-01']","['sot', 298, '2018-04-01/2019-01-24']","['h', 147, '2019-03-16/2019-06-20']"
