"[53, '2016-04-26/2016-06-18']","['sot', 53, '2016-04-26/2016-06-18']"
"[120, '2016-07-16/2016-11-13']","['sot', 120, '2016-07-16/2016-11-13']"
"[26, '2016-12-25/2017-01-20']","['sot', 26, '2016-12-25/2017-01-20']"
"[36, '2017-08-02/2017-09-07']","['sot', 36, '2017-08-02/2017-09-07']"
"[35, '2017-11-17/2017-12-22']","['sot', 35, '2017-11-17/2017-12-22']"
"[10, '2018-02-09/2018-02-19']","['sot', 10, '2018-02-09/2018-02-19']"
"[11, '2018-02-28/2018-03-11']","['sot', 11, '2018-02-28/2018-03-11']"
"[8, '2018-03-12/2018-03-20']","['sot', 8, '2018-03-12/2018-03-20']"
"[14, '2018-05-26/2018-06-09']","['sot', 14, '2018-05-26/2018-06-09']"
"[33, '2018-08-31/2018-10-03']","['sot', 33, '2018-08-31/2018-10-03']"
"[18, '2018-10-03/2018-10-21']","['sot', 18, '2018-10-03/2018-10-21']"
"[31, '2018-10-21/2018-11-21']","['sot', 31, '2018-10-21/2018-11-21']"
"[23, '2018-11-28/2018-12-21']","['sot', 23, '2018-11-28/2018-12-21']"
